1.844373120065663585e+01,4.659620612647771765e+01,5.406301002443684922e+01,3.361474051972287214e+01,5.361542059906456714e+00,3.424783087934770709e+00,2.164416618068063514e+01,4.789709301514675666e+00,6.361241107948677254e+00,2.810607161473655324e+01,8.512495004947521693e+01,4.552735495696060752e+01,7.427046371804171088e+01,6.020930795952325099e+01,3.439704777323463958e+01,2.000000000000000000e+00
2.257516117025495106e+01,5.502645759852784124e+01,4.095034636705632636e+01,2.645658826681106746e+01,6.210077471230895263e+00,6.448720309751715618e+00,1.539565227395093139e+01,3.319586644820255561e+00,1.500211854294233937e+01,2.877320614518114184e+01,8.660801476788863340e+01,4.827108424126786446e+01,7.550397854564604927e+01,5.796774941047970486e+01,4.640837096690221131e+01,2.000000000000000000e+00
1.993029678918269454e+01,5.229958204670776212e+01,4.132464885557291723e+01,2.819861752569008218e+01,6.700190461980999324e+00,4.217827801606754967e+00,2.301233055715086095e+01,3.772852687380833903e+00,1.230447358369075594e+01,1.975523680580944585e+01,9.532746730759451737e+01,4.395635679729596745e+01,6.457707910087104608e+01,6.754823693015201513e+01,3.203857836558174910e+01,2.000000000000000000e+00
2.137579740752056168e+01,5.001153632327554277e+01,4.368464183374632626e+01,3.097405661402589772e+01,6.518831250772676000e+00,4.401986537811061417e+00,2.192857112232006855e+01,3.865344980221626425e+00,1.328491361972183782e+01,2.754407310833154199e+01,8.580657563331055826e+01,4.185115472346042509e+01,6.790464786764145799e+01,5.975355504694474007e+01,2.969695063207579011e+01,2.000000000000000000e+00
2.677267044745686775e+01,5.660382628820708106e+01,4.144692933134697910e+01,3.144159247360201093e+01,7.314868367660599446e+00,4.566241558107944520e+00,2.202732050135121256e+01,1.440579182526701585e+00,1.444012774725515769e+01,2.729852012980434495e+01,9.181512962914082721e+01,4.196690294184332259e+01,7.332183768856636163e+01,5.971322659015616807e+01,3.182952158433580792e+01,2.000000000000000000e+00
1.785617127810666105e+01,4.427791184475430697e+01,3.477533063028635496e+01,2.800339219305934790e+01,6.848325415877750011e+00,1.221016483501978556e+00,2.883586374134370089e+01,5.357870687387883635e+00,1.196945041892113082e+01,2.914414626953000109e+01,8.586528187127919409e+01,2.663436271969203872e+01,7.040411348120862556e+01,5.236138926963048590e+01,1.912589359016561730e+01,2.000000000000000000e+00
3.136297742041097081e+01,6.107243976133199936e+01,3.122104159831969739e+01,3.921440342569272985e+01,6.982034336985486256e+00,3.880487950573606959e+00,3.081634404965313934e+01,3.494578989752628040e+00,1.237486363839497372e+01,2.072330777390824963e+01,1.361224787261845961e+02,1.907708644502990580e+01,8.057359853000532723e+01,6.542211082083987606e+01,1.283157328203791359e+01,2.000000000000000000e+00
2.476856068896977447e+01,7.384972194599966144e+01,3.272095515801049004e+01,3.443034394475975546e+01,3.114445296447585942e+00,3.155473600477500806e+00,2.709400070346523037e+01,4.440108615779310597e+00,1.174254094284956018e+01,1.529657802220794238e+01,1.227751005578345627e+02,2.567566783496356564e+01,8.293385009670438990e+01,6.551854967308734956e+01,1.943640778422878412e+01,2.000000000000000000e+00
3.392991831761955268e+01,6.334611892531589206e+01,3.302046357289136580e+01,3.602381177178921945e+01,7.770377601832858971e+00,6.496025635915212426e+00,2.739194642221083598e+01,3.898960679484059888e+00,1.484687667527698629e+01,2.086784304531743217e+01,1.198509110453515660e+02,2.288863379768925554e+01,8.347702111588169771e+01,5.527146839814042778e+01,1.548796455187469334e+01,2.000000000000000000e+00
2.248052543018899030e+01,6.164687086082660983e+01,3.542270609337887777e+01,3.527656785182237087e+01,5.641438336886551497e+00,4.538135084414937737e+00,3.008345784275998724e+01,4.961036953900173074e+00,1.422866858866123607e+01,1.595684071022407302e+01,1.167190279715922401e+02,2.648994320169927263e+01,7.257368156480001176e+01,6.231028427277342274e+01,1.823529897531389565e+01,2.000000000000000000e+00
2.423760223186323515e+01,6.017319603810413042e+01,3.089441626487649017e+01,3.699757399933942992e+01,5.603909028134307135e+00,3.686167113897842462e+00,2.950313699088476227e+01,4.973769626680466516e+00,1.549160346718065995e+01,2.443736246577243421e+01,1.074751693397853103e+02,2.076202762107949695e+01,7.609356296313568180e+01,5.356162647480221040e+01,1.613669349038187306e+01,2.000000000000000000e+00
4.135895539242377339e+01,5.011496725507437588e+01,3.679420364148283085e+01,3.326309319267075182e+01,3.894309262409072048e+00,6.519365800555690704e+00,3.292447369906943777e+01,1.328484676845972823e+00,1.179480596093997313e+01,1.260673292886881924e+01,1.297648559038060796e+02,2.270414001174731666e+01,7.706312083185864026e+01,6.846482785778555069e+01,1.420358364328737721e+01,2.000000000000000000e+00
